Time,AccelerationX [m/s2],AccelerationY [m/s2],AccelerationZ [m/s2],Celsius [deg]
17:32:13,-0.05,0.09,-10.10,23.4
17:32:13,-0.06,0.13,-9.97,23.4
17:32:13,0.03,0.15,-10.02,23.4
17:32:13,-0.05,0.09,-10.06,23.4
17:32:13,-0.03,0.00,-10.10,23.4
17:32:13,-0.09,0.04,-10.07,23.4
17:32:13,-0.04,0.16,-10.07,23.4
17:32:13,-0.09,0.16,-10.11,23.4
17:32:13,-0.01,0.12,-10.07,23.4
17:32:13,0.00,0.07,-10.05,23.4
17:32:13,0.01,0.09,-10.07,23.4
17:32:13,0.00,0.05,-10.10,23.4
17:32:13,-0.06,0.04,-10.09,23.4
17:32:13,0.03,0.06,-10.01,23.4
17:32:13,-0.03,0.10,-10.00,23.4
17:32:13,-0.02,0.11,-10.08,23.4
17:32:13,-0.15,0.05,-10.03,23.4
17:32:13,-0.07,0.12,-10.09,23.4
17:32:13,-0.08,0.09,-10.02,23.4
17:32:13,-0.02,0.19,-10.01,23.4
17:32:13,0.01,0.27,-10.03,23.4
17:32:13,0.05,0.19,-10.08,23.4
17:32:13,0.02,0.08,-10.10,23.4
17:32:13,0.03,0.02,-9.99,23.4
17:32:13,-0.06,0.01,-10.07,23.4
17:32:13,-0.03,-0.02,-10.11,23.4
17:32:13,-0.07,0.03,-10.04,23.4
17:32:13,-0.04,0.20,-10.05,23.4
17:32:13,0.00,-0.04,-10.10,23.4
17:32:13,-0.01,0.06,-9.94,23.4
17:32:13,-0.09,0.07,-10.11,23.4
17:32:13,-0.08,0.18,-10.01,23.4
17:32:13,-0.04,0.06,-10.04,23.4
17:32:13,-0.07,0.02,-10.05,23.4
17:32:13,-0.04,0.17,-9.94,23.4
17:32:13,0.03,0.05,-10.10,23.4
17:32:13,0.04,0.04,-10.02,23.4
17:32:13,0.00,0.08,-10.10,23.4
17:32:13,-0.08,0.17,-10.18,23.4
17:32:13,-0.04,0.04,-10.14,23.4
17:32:13,-0.10,0.06,-10.20,23.4
17:32:13,-0.04,0.08,-10.07,23.4
17:32:13,-0.01,0.02,-10.04,23.4
17:32:13,-0.04,0.08,-10.09,23.4
17:32:13,-0.04,0.12,-10.04,23.4
17:32:13,-0.04,0.07,-10.08,23.4
17:32:13,-0.09,0.17,-10.06,23.4
17:32:13,-0.03,0.14,-10.17,23.4
17:32:13,-0.02,0.04,-10.03,23.4
17:32:13,-0.01,0.12,-10.04,23.4
17:32:13,0.00,0.05,-10.03,23.4
17:32:13,0.08,0.09,-10.08,23.4
17:32:14,-0.09,0.13,-10.02,23.4
17:32:14,0.00,0.03,-9.99,23.4
17:32:14,-0.04,0.17,-10.02,23.4
17:32:14,-0.15,0.08,-10.00,23.4
17:32:14,-0.06,0.08,-10.13,23.4
17:32:14,-0.05,0.03,-10.08,23.4
17:32:14,-0.07,0.00,-10.00,23.4
17:32:14,-0.06,0.13,-10.14,23.4
17:32:14,0.00,0.13,-10.06,23.4
17:32:14,0.03,0.11,-10.08,23.4
17:32:14,0.19,0.11,-9.95,23.4
17:32:14,-0.01,0.01,-10.08,23.4
17:32:14,-0.08,0.21,-10.12,23.4
17:32:14,-0.03,0.14,-10.05,23.4
17:32:14,0.03,0.03,-9.99,23.4
17:32:14,0.01,0.02,-10.04,23.4
17:32:14,0.00,0.06,-10.11,23.4
17:32:14,-0.13,0.07,-10.05,23.4
17:32:14,-0.06,0.05,-10.06,23.4
17:32:14,-0.09,-0.01,-9.94,23.4
17:32:14,-0.02,0.05,-10.18,23.4
17:32:14,-0.11,0.06,-9.95,23.4
17:32:14,-0.12,0.17,-10.06,23.4
17:32:14,0.00,0.10,-9.97,23.4
17:32:14,0.02,0.05,-10.01,23.4
17:32:14,-0.04,0.15,-10.17,23.4
17:32:14,-0.04,0.17,-10.13,23.4
17:32:14,0.00,0.10,-10.02,23.4
17:32:14,0.06,0.14,-10.15,23.4
17:32:14,-0.03,0.14,-9.96,23.4
17:32:14,-0.08,-0.04,-9.99,23.4
17:32:14,0.02,0.13,-10.10,23.4
17:32:14,0.01,-0.07,-9.96,23.4
17:32:14,-0.61,0.00,-10.00,23.4
17:32:14,-0.10,0.09,-10.07,23.4
17:32:14,-0.07,0.17,-10.05,23.4
17:32:14,-0.14,0.30,-10.18,23.4
17:32:14,0.10,0.38,-10.03,23.4
17:32:14,0.01,0.27,-10.06,23.4
17:32:14,-0.09,-0.25,-10.18,23.4
17:32:14,-0.14,-0.28,-9.99,23.4
17:32:14,-0.18,-0.20,-10.11,23.4
17:32:14,-0.26,-0.09,-10.02,23.4
17:32:14,0.03,-0.06,-10.07,23.4
17:32:14,-0.07,0.23,-10.16,23.4
17:32:14,-0.17,-0.01,-10.10,23.4
17:32:14,-0.04,0.12,-10.07,23.4
17:32:14,-0.09,0.02,-9.99,23.4
17:32:14,-0.08,0.08,-10.08,23.4
17:32:14,0.02,0.07,-10.07,23.4
17:32:14,0.03,-0.01,-10.05,23.4
17:32:14,-0.09,0.03,-10.07,23.4
17:32:14,-0.05,-0.01,-10.12,23.4
17:32:14,-0.01,0.01,-9.99,23.4
17:32:14,-0.05,0.11,-10.14,23.4
17:32:14,-0.01,0.05,-10.05,23.4
17:32:14,-0.03,0.11,-9.98,23.4
17:32:14,-0.09,-0.01,-10.03,23.4
17:32:14,0.00,0.10,-10.00,23.4
17:32:14,0.02,0.02,-10.02,23.4
17:32:14,0.60,0.09,-9.98,23.4
17:32:14,-0.14,0.08,-10.10,23.4
17:32:14,-0.08,0.09,-10.04,23.4
17:32:14,0.03,0.04,-10.04,23.4
17:32:14,-0.07,0.09,-10.05,23.4
17:32:14,-0.17,0.13,-10.05,23.4
17:32:14,-0.08,-0.03,-10.07,23.4
17:32:14,0.07,0.12,-10.14,23.4
17:32:14,0.00,0.07,-10.04,23.4
17:32:14,0.06,0.03,-10.06,23.4
17:32:14,-0.09,0.12,-10.16,23.4
17:32:14,-0.04,0.13,-9.95,23.4
17:32:14,-0.10,0.12,-10.12,23.4
17:32:14,-0.07,0.07,-10.06,23.4
17:32:14,-0.11,-0.02,-10.08,23.4
17:32:14,-0.05,0.04,-10.02,23.4
17:32:14,-0.12,0.05,-10.03,23.4
17:32:14,-0.11,0.03,-10.09,23.4
17:32:14,-0.14,-0.11,-10.01,23.4
17:32:14,-0.08,0.05,-10.00,23.4
17:32:14,-0.05,0.14,-10.19,23.4
17:32:14,-0.03,0.05,-10.03,23.4
17:32:14,-0.06,0.04,-10.05,23.4
17:32:14,0.00,0.04,-10.10,23.4
17:32:14,-0.12,0.08,-10.11,23.4
17:32:14,-0.08,-0.03,-10.03,23.4
17:32:14,-0.12,0.15,-10.00,23.4
17:32:14,-0.13,0.10,-10.04,23.4
17:32:14,0.01,0.15,-10.15,23.4
17:32:14,-0.05,0.01,-10.01,23.4
17:32:14,-0.01,0.10,-10.11,23.4
17:32:14,-0.07,0.14,-10.01,23.4
17:32:14,0.00,0.06,-10.04,23.4
17:32:14,-0.03,0.12,-10.03,23.4
17:32:14,-0.06,0.07,-10.04,23.4
17:32:14,-0.17,0.04,-10.08,23.4
17:32:14,-0.10,0.00,-10.04,23.4
17:32:14,-0.10,0.14,-10.25,23.4
17:32:14,-0.06,0.05,-10.09,23.4
17:32:14,-0.08,-0.02,-10.05,23.4
17:32:15,-0.05,0.06,-10.09,23.4
17:32:15,-0.01,0.06,-10.06,23.4
17:32:15,-0.03,0.06,-10.08,23.4
17:32:15,-0.04,0.02,-10.10,23.4
17:32:15,0.01,0.05,-10.00,23.4
17:32:15,-0.07,0.08,-10.06,23.4
17:32:15,-0.09,-0.04,-10.06,23.4
17:32:15,-0.05,0.05,-10.18,23.4
